season_player_id,season_code,player_id,player_last_name,player_first_name,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game,
E2024_P004132_MCO,E2024,P004132,THEIS,DANIEL,MCO,15,14,342.1,176,47,78,11,26,49,61,23,59,82,11,4,26,11,4,53,46,189,28,22.81,11.73,3.13,5.2,0.603,0.73,1.73,0.423,3.27,4.07,0.803,1.53,3.93,5.47,0.73,0.27,1.73,0.73,0.27,3.53,3.07,12.6,1.87,
E2024_P011078_IST,E2024,P011078,THOMPSON,DARIUS,IST,39,36,1026.9,370,74,133,60,136,42,53,22,55,77,175,36,47,17,8,75,59,458,94,26.33,9.49,1.9,3.41,0.556,1.54,3.49,0.441,1.08,1.36,0.792,0.56,1.41,1.97,4.49,0.92,1.21,0.44,0.21,1.92,1.51,11.74,2.41,
E2024_P002329_ZAL,E2024,P002329,ULANOVAS,EDGARAS,ZAL,34,16,760.5,223,38,79,26,66,69,83,35,62,97,62,17,31,2,5,92,100,278,-68,22.37,6.56,1.12,2.32,0.481,0.76,1.94,0.394,2.03,2.44,0.831,1.03,1.82,2.85,1.82,0.5,0.91,0.06,0.15,2.71,2.94,8.18,-2,
E2024_P000925_BAR,E2024,P000925,VESELY,JAN,BAR,24,13,508.2,216,80,143,7,14,35,46,26,61,87,46,26,22,11,1,55,52,279,29,21.17,9,3.33,5.96,0.559,0.29,0.58,0.5,1.46,1.92,0.761,1.08,2.54,3.62,1.92,1.08,0.92,0.46,0.04,2.29,2.17,11.62,1.21,
E2024_P003469_OLY,E2024,P003469,VEZENKOV,SASHA,OLY,38,38,1155,751,187,290,71,186,164,185,71,177,248,70,36,41,7,13,50,131,900,220,30.39,19.76,4.92,7.63,0.645,1.87,4.89,0.382,4.32,4.87,0.886,1.87,4.66,6.53,1.84,0.95,1.08,0.18,0.34,1.32,3.45,23.68,5.79,
E2024_P007947_OLY,E2024,P007947,VILDOZA,LUCA,OLY,33,10,583.2,157,19,39,35,95,14,17,3,46,49,90,24,32,3,2,72,39,173,5,17.67,4.76,0.58,1.18,0.487,1.06,2.88,0.368,0.42,0.52,0.824,0.09,1.39,1.48,2.73,0.73,0.97,0.09,0.06,2.18,1.18,5.24,0.15,
E2024_P013403_ZAL,E2024,P013403,WALKER IV,LONNIE,ZAL,19,15,423.6,259,47,104,39,118,48,56,6,54,60,35,18,36,3,6,31,56,214,-73,22.29,13.63,2.47,5.47,0.452,2.05,6.21,0.331,2.53,2.95,0.857,0.32,2.84,3.16,1.84,0.95,1.89,0.16,0.32,1.63,2.95,11.26,-3.84,
E2024_P008855_OLY,E2024,P008855,WALKUP,THOMAS,OLY,26,20,526,103,22,44,17,50,8,13,12,48,60,120,26,40,3,2,67,45,188,119,20.23,3.96,0.85,1.69,0.5,0.65,1.92,0.34,0.31,0.5,0.615,0.46,1.85,2.31,4.62,1,1.54,0.12,0.08,2.58,1.73,7.23,4.58,
E2024_P012610_PRS,E2024,P012610,WARD,TYSON,PRS,38,38,1001.2,418,83,141,64,193,60,79,40,148,188,50,36,38,7,12,99,86,430,93,26.35,11,2.18,3.71,0.589,1.68,5.08,0.332,1.58,2.08,0.759,1.05,3.89,4.95,1.32,0.95,1,0.18,0.32,2.61,2.26,11.32,2.45,
E2024_P013370_PAR,E2024,P013370,WASHINGTON,DUANE,PAR,19,1,276.5,145,37,78,12,50,35,45,1,20,21,33,8,17,0,6,31,44,108,37,14.55,7.63,1.95,4.11,0.474,0.63,2.63,0.24,1.84,2.37,0.778,0.05,1.05,1.11,1.74,0.42,0.89,0,0.32,1.63,2.32,5.68,1.95,
E2024_P010391_MUN,E2024,P010391,WEILER-BABB,NICK,MUN,34,34,895.8,280,38,67,60,138,24,33,43,98,141,168,52,55,2,4,85,54,437,110,26.35,8.24,1.12,1.97,0.567,1.76,4.06,0.435,0.71,0.97,0.727,1.26,2.88,4.15,4.94,1.53,1.62,0.06,0.12,2.5,1.59,12.85,3.24,
E2024_P007982_OLY,E2024,P007982,WILLIAMS-GOSS,NIGEL,OLY,35,20,801.7,302,75,157,25,70,77,93,6,68,74,119,26,63,2,6,93,82,300,103,22.91,8.63,2.14,4.49,0.478,0.71,2,0.357,2.2,2.66,0.828,0.17,1.94,2.11,3.4,0.74,1.8,0.06,0.17,2.66,2.34,8.57,2.94,
E2024_P009664_IST,E2024,P009664,WILLIS,DEREK,IST,27,1,311.2,85,19,34,11,35,14,21,23,42,65,10,10,13,7,0,22,22,118,55,11.53,3.15,0.7,1.26,0.559,0.41,1.3,0.314,0.52,0.78,0.667,0.85,1.56,2.41,0.37,0.37,0.48,0.26,0,0.81,0.81,4.37,2.04,
E2024_P012878_OLY,E2024,P012878,WRIGHT,MOSES,OLY,18,4,231,105,39,69,1,6,24,35,13,33,46,11,9,19,7,3,26,30,114,9,12.83,5.83,2.17,3.83,0.565,0.06,0.33,0.167,1.33,1.94,0.686,0.72,1.83,2.56,0.61,0.5,1.06,0.39,0.17,1.44,1.67,6.33,0.5,
E2024_P005353_PAN,E2024,P005353,YURTSEVEN,OMER,PAN,31,9,452,260,107,169,4,10,34,48,57,67,124,18,12,43,22,11,53,43,290,6,14.58,8.39,3.45,5.45,0.633,0.13,0.32,0.4,1.1,1.55,0.708,1.84,2.16,4,0.58,0.39,1.39,0.71,0.35,1.71,1.39,9.35,0.19,
E2023_P003733_MAD,E2023,P003733,ABALDE,ALBERTO,MAD,24,9,308,86,11,22,19,46,7,8,6,39,45,16,10,5,1,2,25,10,97,42,12.83,3.58,0.46,0.92,0.5,0.79,1.92,0.413,0.29,0.33,0.875,0.25,1.62,1.88,0.67,0.42,0.21,0.04,0.08,1.04,0.42,4.04,1.75,
E2023_P003527_VIR,E2023,P003527,ABASS,AWUDU,VIR,31,2,398.6,136,25,43,25,79,11,13,18,34,52,13,12,6,3,4,33,11,110,-74,12.86,4.39,0.81,1.39,0.581,0.81,2.55,0.316,0.35,0.42,0.846,0.58,1.1,1.68,0.42,0.39,0.19,0.1,0.13,1.06,0.35,3.55,-2.39,
E2023_P012795_PAM,E2023,P012795,ANDERSON,JUSTIN,PAM,18,11,335.5,110,28,49,15,45,9,13,6,33,39,11,8,15,4,7,37,11,69,-60,18.64,6.11,1.56,2.72,0.571,0.83,2.5,0.333,0.5,0.72,0.692,0.33,1.83,2.17,0.61,0.44,0.83,0.22,0.39,2.06,0.61,3.83,-3.33,
E2023_P000956_PAR,E2023,P000956,ANDUSIC,DANILO,PAR,28,3,366.7,140,22,50,20,50,36,38,5,27,32,18,7,15,3,4,32,45,134,56,13.1,5,0.79,1.79,0.44,0.71,1.79,0.4,1.29,1.36,0.947,0.18,0.96,1.14,0.64,0.25,0.54,0.11,0.14,1.14,1.61,4.79,2,
E2023_P011221_PAN,E2023,P011221,ANTETOKOUNMPO,KOSTAS,PAN,31,3,224.4,80,31,49,0,0,18,46,23,30,53,5,8,15,22,3,50,49,103,15,7.24,2.58,1,1.58,0.633,0,0,0,0.58,1.48,0.391,0.74,0.97,1.71,0.16,0.26,0.48,0.71,0.1,1.61,1.58,3.32,0.48,
E2023_P009863_TEL,E2023,P009863,BALDWIN IV,WADE,TEL,30,30,826.6,522,127,263,43,110,139,164,9,67,76,146,30,79,5,7,58,165,572,31,27.55,17.4,4.23,8.77,0.483,1.43,3.67,0.391,4.63,5.47,0.848,0.3,2.23,2.53,4.87,1,2.63,0.17,0.23,1.93,5.5,19.07,1.03,
E2023_P006961_ULK,E2023,P006961,BIBEROVIC,TARIK,ULK,31,6,503,218,33,65,43,81,23,25,17,52,69,21,9,26,0,5,66,25,173,90,16.23,7.03,1.06,2.1,0.508,1.39,2.61,0.531,0.74,0.81,0.92,0.55,1.68,2.23,0.68,0.29,0.84,0,0.16,2.13,0.81,5.58,2.9,
E2023_P005504_ZAL,E2023,P005504,BIRUTIS,LAURYNAS,ZAL,34,19,513.9,256,111,172,0,0,34,55,46,80,126,21,7,29,15,8,61,57,302,-74,15.12,7.53,3.26,5.06,0.645,0,0,0,1,1.62,0.618,1.35,2.35,3.71,0.62,0.21,0.85,0.44,0.24,1.79,1.68,8.88,-2.18,
E2023_P011193_TEL,E2023,P011193,BLATT,TAMIR,TEL,38,0,717.4,267,21,42,68,173,21,24,7,49,56,182,16,68,0,2,57,31,296,13,18.88,7.03,0.55,1.11,0.5,1.79,4.55,0.393,0.55,0.63,0.875,0.18,1.29,1.47,4.79,0.42,1.79,0,0.05,1.5,0.82,7.79,0.34,
E2023_P011231_MCO,E2023,P011231,BLOSSOMGAME,JARON,MCO,39,15,764,257,85,135,22,85,21,32,44,85,129,11,19,12,10,5,80,46,251,-9,19.59,6.59,2.18,3.46,0.63,0.56,2.18,0.259,0.54,0.82,0.656,1.13,2.18,3.31,0.28,0.49,0.31,0.26,0.13,2.05,1.18,6.44,-0.23,
E2023_P008985_MUN,E2023,P008985,BOLMARO,LEANDRO,MUN,30,28,593.4,252,87,159,16,53,30,41,18,66,84,101,31,60,9,7,74,61,277,22,19.78,8.4,2.9,5.3,0.547,0.53,1.77,0.302,1,1.37,0.732,0.6,2.2,2.8,3.37,1.03,2,0.3,0.23,2.47,2.03,9.23,0.73,
E2023_P006760_MUN,E2023,P006760,BONGA,ISAAC,MUN,31,21,617.6,181,45,81,20,67,31,39,39,90,129,37,23,40,10,4,77,54,222,-55,19.92,5.84,1.45,2.61,0.556,0.65,2.16,0.299,1,1.26,0.795,1.26,2.9,4.16,1.19,0.74,1.29,0.32,0.13,2.48,1.74,7.16,-1.77,
E2023_P007056_MUN,E2023,P007056,BOOKER,DEVIN,MUN,28,28,741.7,272,93,172,16,53,38,48,40,113,153,34,12,53,4,7,50,59,298,-53,26.49,9.71,3.32,6.14,0.541,0.57,1.89,0.302,1.36,1.71,0.792,1.43,4.04,5.46,1.21,0.43,1.89,0.14,0.25,1.79,2.11,10.64,-1.89,
E2023_P011983_OLY,E2023,P011983,BRAZDEIKIS,IGNAS,OLY,27,5,293.3,97,28,73,7,31,20,27,14,32,46,16,5,9,3,8,35,26,65,-14,10.86,3.59,1.04,2.7,0.384,0.26,1.15,0.226,0.74,1,0.741,0.52,1.19,1.7,0.59,0.19,0.33,0.11,0.3,1.3,0.96,2.41,-0.52,
E2023_P009992_BAR,E2023,P009992,BRIZUELA,DARIO,BAR,32,7,441.2,182,51,103,24,75,8,11,9,22,31,51,9,26,2,3,50,29,119,-7,13.79,5.69,1.59,3.22,0.495,0.75,2.34,0.32,0.25,0.34,0.727,0.28,0.69,0.97,1.59,0.28,0.81,0.06,0.09,1.56,0.91,3.72,-0.22,
E2023_P009622_TEL,E2023,P009622,BROWN,LORENZO,TEL,38,38,1113.6,503,134,295,58,168,61,71,25,82,107,231,39,99,4,14,81,90,499,-23,29.31,13.24,3.53,7.76,0.454,1.53,4.42,0.345,1.61,1.87,0.859,0.66,2.16,2.82,6.08,1.03,2.61,0.11,0.37,2.13,2.37,13.13,-0.61,
E2023_P012720_BER,E2023,P012720,BROWN,STERLING,BER,29,21,699.6,326,59,129,56,157,40,43,21,74,95,70,22,56,5,18,60,41,251,-179,24.12,11.24,2.03,4.45,0.457,1.93,5.41,0.357,1.38,1.48,0.93,0.72,2.55,3.28,2.41,0.76,1.93,0.17,0.62,2.07,1.41,8.66,-6.17,
E2023_P009846_IST,E2023,P009846,BRYANT,ELIJAH,IST,24,8,520.2,233,57,112,26,68,41,47,21,72,93,65,17,37,7,9,53,63,276,22,21.68,9.71,2.38,4.67,0.509,1.08,2.83,0.382,1.71,1.96,0.872,0.88,3,3.88,2.71,0.71,1.54,0.29,0.38,2.21,2.62,11.5,0.92,
E2023_P002676_ZAL,E2023,P002676,BUTKEVICIUS,ARNAS,ZAL,22,6,459.6,109,24,39,14,36,19,27,17,56,73,20,13,21,2,5,55,35,126,-4,20.89,4.95,1.09,1.77,0.615,0.64,1.64,0.389,0.86,1.23,0.704,0.77,2.55,3.32,0.91,0.59,0.95,0.09,0.23,2.5,1.59,5.73,-0.18,
E2023_P005928_MAD,E2023,P005928,CAMPAZZO,FACUNDO,MAD,37,36,935.8,425,89,154,48,149,103,119,22,85,107,240,48,89,1,9,88,166,619,310,25.29,11.49,2.41,4.16,0.578,1.3,4.03,0.322,2.78,3.22,0.866,0.59,2.3,2.89,6.49,1.3,2.41,0.03,0.24,2.38,4.49,16.73,8.38,
E2023_P004888_IST,E2023,P004888,CLYBURN,WILL,IST,25,18,708.1,332,78,155,39,118,59,75,28,86,114,50,25,38,6,8,48,106,367,-21,28.32,13.28,3.12,6.2,0.503,1.56,4.72,0.331,2.36,3,0.787,1.12,3.44,4.56,2,1,1.52,0.24,0.32,1.92,4.24,14.68,-0.84,
E2023_P009783_TEL,E2023,P009783,COLSON,BONZIE,TEL,40,40,1138.5,504,129,234,55,142,81,102,58,154,212,22,50,25,15,8,87,92,562,-2,28.46,12.6,3.22,5.85,0.551,1.38,3.55,0.387,2.02,2.55,0.794,1.45,3.85,5.3,0.55,1.25,0.62,0.38,0.2,2.17,2.3,14.05,-0.05,
E2023_P009549_VIR,E2023,P009549,CORDINIER,ISAIA,VIR,31,27,691.4,267,78,140,24,71,39,50,27,90,117,80,27,47,15,4,83,70,322,-8,22.3,8.61,2.52,4.52,0.557,0.77,2.29,0.338,1.26,1.61,0.78,0.87,2.9,3.77,2.58,0.87,1.52,0.48,0.13,2.68,2.26,10.39,-0.26,
E2023_P010444_BAS,E2023,P010444,COSTELLO,MATTHEW,BAS,33,13,732.5,320,81,123,44,138,26,38,40,99,139,55,22,35,28,9,95,61,338,41,22.2,9.7,2.45,3.73,0.659,1.33,4.18,0.319,0.79,1.15,0.684,1.21,3,4.21,1.67,0.67,1.06,0.85,0.27,2.88,1.85,10.24,1.24,
E2023_P011244_BAR,E2023,P011244,DA SILVA,OSCAR,BAR,37,20,542.3,126,45,77,8,33,12,20,47,54,101,15,24,9,10,8,62,21,153,-24,14.66,3.41,1.22,2.08,0.584,0.22,0.89,0.242,0.32,0.54,0.6,1.27,1.46,2.73,0.41,0.65,0.24,0.27,0.22,1.68,0.57,4.14,-0.65,
E2023_P007960_RED,E2023,P007960,DAVIDOVAC,DEJAN,RED,31,12,598.2,157,31,55,26,68,17,23,17,76,93,19,21,12,10,6,46,36,200,2,19.3,5.06,1,1.77,0.564,0.84,2.19,0.382,0.55,0.74,0.739,0.55,2.45,3,0.61,0.68,0.39,0.32,0.19,1.48,1.16,6.45,0.06,
E2023_P002100_ASV,E2023,P002100,DE COLO,NANDO,ASV,21,3,459.4,256,39,84,38,100,64,73,3,35,38,86,23,45,1,12,23,79,287,-46,21.88,12.19,1.86,4,0.464,1.81,4.76,0.38,3.05,3.48,0.877,0.14,1.67,1.81,4.1,1.1,2.14,0.05,0.57,1.1,3.76,13.67,-2.19,
E2023_P010750_PAM,E2023,P010750,DE LARREA,SERGIO,PAM,1,0,16.5,0,0,2,0,1,0,0,0,2,2,2,0,3,1,0,2,1,-2,-1,16.53,0,0,2,0,0,1,0,0,0,0,0,2,2,2,0,3,1,0,2,1,-2,-1,
E2023_P009005_MAD,E2023,P009005,DECK,GABRIEL,MAD,28,15,594.2,253,80,117,19,53,36,41,19,72,91,30,16,26,0,7,53,49,277,152,21.22,9.04,2.86,4.18,0.684,0.68,1.89,0.358,1.29,1.46,0.878,0.68,2.57,3.25,1.07,0.57,0.93,0,0.25,1.89,1.75,9.89,5.43,
E2023_P011226_MCO,E2023,P011226,DIALLO,ALPHA,MCO,38,16,1023.9,404,109,206,37,95,75,100,46,115,161,65,43,46,14,13,101,102,449,38,26.94,10.63,2.87,5.42,0.529,0.97,2.5,0.389,1.97,2.63,0.75,1.21,3.03,4.24,1.71,1.13,1.21,0.37,0.34,2.66,2.68,11.82,1,
E2023_P007990_TEL,E2023,P007990,DIBARTOLOMEO,JOHN,TEL,29,8,428.6,139,10,25,33,84,20,20,20,37,57,31,21,14,0,3,47,42,160,33,14.78,4.79,0.34,0.86,0.4,1.14,2.9,0.393,0.69,0.69,1,0.69,1.28,1.97,1.07,0.72,0.48,0,0.1,1.62,1.45,5.52,1.14,
E2023_P008072_BAS,E2023,P008072,DIOP,KHALIFA,BAS,13,1,122.5,36,13,25,0,0,10,16,13,12,25,4,3,12,2,0,20,14,34,-18,9.43,2.77,1,1.92,0.52,0,0,0,0.77,1.23,0.625,1,0.92,1.92,0.31,0.23,0.92,0.15,0,1.54,1.08,2.62,-1.38,
E2023_P009849_ULK,E2023,P009849,DORSEY,TYLER,ULK,38,16,669,331,50,117,59,130,54,65,15,53,68,47,9,38,4,11,58,83,286,-13,17.6,8.71,1.32,3.08,0.427,1.55,3.42,0.454,1.42,1.71,0.831,0.39,1.39,1.79,1.24,0.24,1,0.11,0.29,1.53,2.18,7.53,-0.34,
E2023_P012044_RED,E2023,P012044,DOS SANTOS,YAGO,RED,28,16,554.6,243,43,92,37,92,46,57,9,46,55,109,15,53,0,13,50,64,255,-46,19.81,8.68,1.54,3.29,0.467,1.32,3.29,0.402,1.64,2.04,0.807,0.32,1.64,1.96,3.89,0.54,1.89,0,0.46,1.79,2.29,9.11,-1.64,
E2023_P012742_PAR,E2023,P012742,DOZIER,PJ,PAR,33,22,693.1,304,98,168,25,85,33,45,25,74,99,103,43,67,6,1,83,64,326,-22,21,9.21,2.97,5.09,0.583,0.76,2.58,0.294,1,1.36,0.733,0.76,2.24,3,3.12,1.3,2.03,0.18,0.03,2.52,1.94,9.88,-0.67,
E2023_P003048_VIR,E2023,P003048,DUNSTON,BRYANT,VIR,36,32,694.4,162,68,108,2,6,20,42,55,76,131,34,27,21,25,5,92,46,241,-73,19.29,4.5,1.89,3,0.63,0.06,0.17,0.333,0.56,1.17,0.476,1.53,2.11,3.64,0.94,0.75,0.58,0.69,0.14,2.56,1.28,6.69,-2.03,
E2023_P011987_MUN,E2023,P011987,EDWARDS,CARSEN,MUN,34,30,775.8,390,77,169,61,187,53,58,13,45,58,62,30,58,2,23,58,95,275,-97,22.82,11.47,2.26,4.97,0.456,1.79,5.5,0.326,1.56,1.71,0.914,0.38,1.32,1.71,1.82,0.88,1.71,0.06,0.68,1.71,2.79,8.09,-2.85,
E2023_P006568_ASV,E2023,P006568,FALL,YOUSSOUPHA,ASV,31,29,611.1,273,114,186,0,0,45,76,77,129,206,10,10,28,19,10,63,83,397,-90,19.71,8.81,3.68,6,0.613,0,0,0,1.45,2.45,0.592,2.48,4.16,6.65,0.32,0.32,0.9,0.61,0.32,2.03,2.68,12.81,-2.9,
E2023_P007975_MUN,E2023,P007975,FRANCISCO,SYLVAIN,MUN,33,0,636.6,350,53,123,58,164,70,86,13,44,57,105,22,42,0,10,49,113,354,-94,19.29,10.61,1.61,3.73,0.431,1.76,4.97,0.354,2.12,2.61,0.814,0.39,1.33,1.73,3.18,0.67,1.27,0,0.3,1.48,3.42,10.73,-2.85,
E2023_P001557_MUN,E2023,P001557,GIFFEY,NIELS,MUN,31,7,405.2,92,21,42,13,47,11,15,17,35,52,13,14,8,1,2,45,22,80,-58,13.07,2.97,0.68,1.35,0.5,0.42,1.52,0.277,0.35,0.48,0.733,0.55,1.13,1.68,0.42,0.45,0.26,0.03,0.06,1.45,0.71,2.58,-1.87,
E2023_P011204_PAN,E2023,P011204,GRANT,JERIAN,PAN,41,34,1131.3,351,71,143,47,113,68,79,20,74,94,143,61,44,5,4,95,85,447,190,27.59,8.56,1.73,3.49,0.497,1.15,2.76,0.416,1.66,1.93,0.861,0.49,1.8,2.29,3.49,1.49,1.07,0.12,0.1,2.32,2.07,10.9,4.63,
E2023_P002328_PAN,E2023,P002328,GRIGONIS,MARIUS,PAN,41,36,1013,373,59,99,70,168,45,50,14,95,109,54,23,36,0,5,99,82,358,119,24.71,9.1,1.44,2.41,0.596,1.71,4.1,0.417,1.1,1.22,0.9,0.34,2.32,2.66,1.32,0.56,0.88,0,0.12,2.41,2,8.73,2.9,
E2023_P004004_ULK,E2023,P004004,GUDURIC,MARKO,ULK,37,9,794.5,336,67,115,43,128,73,81,12,79,91,91,30,53,0,8,83,91,354,91,21.47,9.08,1.81,3.11,0.583,1.16,3.46,0.336,1.97,2.19,0.901,0.32,2.14,2.46,2.46,0.81,1.43,0,0.22,2.24,2.46,9.57,2.46,
E2023_P001844_VIR,E2023,P001844,HACKETT,DANIEL,VIR,32,29,770.5,258,50,104,35,89,53,66,17,87,104,115,29,50,2,10,86,102,343,-94,24.08,8.06,1.56,3.25,0.481,1.09,2.78,0.393,1.66,2.06,0.803,0.53,2.72,3.25,3.59,0.91,1.56,0.06,0.31,2.69,3.19,10.72,-2.94,
E2023_P011205_MIL,E2023,P011205,HALL,DEVON,MIL,32,13,770.6,262,60,118,37,96,31,37,19,73,92,62,31,32,3,7,54,57,291,6,24.08,8.19,1.88,3.69,0.508,1.16,3,0.385,0.97,1.16,0.838,0.59,2.28,2.88,1.94,0.97,1,0.09,0.22,1.69,1.78,9.09,0.19,
E2023_P011196_MCO,E2023,P011196,HALL,DONTA,MCO,38,0,517.6,185,74,99,0,1,37,61,53,80,133,16,20,13,17,4,61,59,302,43,13.62,4.87,1.95,2.61,0.747,0,0.03,0,0.97,1.61,0.607,1.39,2.11,3.5,0.42,0.53,0.34,0.45,0.11,1.61,1.55,7.95,1.13,
E2023_P010390_ZAL,E2023,P010390,HAYES,KEVARRIUS,ZAL,34,15,634.6,191,79,140,2,3,27,35,62,74,136,16,24,31,25,12,68,41,252,84,18.67,5.62,2.32,4.12,0.564,0.06,0.09,0.667,0.79,1.03,0.771,1.82,2.18,4,0.47,0.71,0.91,0.74,0.35,2,1.21,7.41,2.47,
E2023_P011201_ULK,E2023,P011201,HAZER,SEHMUS,ULK,6,0,34.1,2,0,3,0,1,2,4,1,3,4,1,0,1,0,1,3,4,0,-27,5.68,0.33,0,0.5,0,0,0.17,0,0.33,0.67,0.5,0.17,0.5,0.67,0.17,0,0.17,0,0.17,0.5,0.67,0,-4.5,
E2023_P012712_PAN,E2023,P012712,HERNANGOMEZ,JUANCHO,PAN,31,7,508.5,134,23,46,19,72,31,41,32,78,110,16,18,25,10,2,38,43,180,104,16.4,4.32,0.74,1.48,0.5,0.61,2.32,0.264,1,1.32,0.756,1.03,2.52,3.55,0.52,0.58,0.81,0.32,0.06,1.23,1.39,5.81,3.35,
E2023_P003196_BAR,E2023,P003196,HERNANGOMEZ,WILLY,BAR,38,2,617,418,153,266,4,11,100,141,67,117,184,15,17,59,17,11,69,132,483,-63,16.24,11,4.03,7,0.575,0.11,0.29,0.364,2.63,3.71,0.709,1.76,3.08,4.84,0.39,0.45,1.55,0.45,0.29,1.82,3.47,12.71,-1.66,
E2023_P003108_MAD,E2023,P003108,HEZONJA,MARIO,MAD,38,17,885.7,514,96,184,84,195,70,76,20,154,174,33,37,41,4,8,65,63,506,131,23.31,13.53,2.53,4.84,0.522,2.21,5.13,0.431,1.84,2,0.921,0.53,4.05,4.58,0.87,0.97,1.08,0.11,0.21,1.71,1.66,13.32,3.45,
E2023_P009513_IST,E2023,P009513,HOLLATZ,JUSTUS,IST,24,11,249.8,54,17,31,5,22,5,6,9,20,29,30,10,6,1,0,28,7,65,8,10.41,2.25,0.71,1.29,0.548,0.21,0.92,0.227,0.21,0.25,0.833,0.38,0.83,1.21,1.25,0.42,0.25,0.04,0,1.17,0.29,2.71,0.33,
E2023_P011948_BAS,E2023,P011948,HOWARD,MARKUS,BAS,39,18,898.4,759,106,219,148,370,103,123,11,35,46,62,18,74,1,25,105,103,430,19,23.04,19.46,2.72,5.62,0.484,3.79,9.49,0.4,2.64,3.15,0.837,0.28,0.9,1.18,1.59,0.46,1.9,0.03,0.64,2.69,2.64,11.03,0.49,
E2023_P000229_ASV,E2023,P000229,JACKSON,EDWIN,ASV,31,11,478.3,164,43,68,17,48,27,33,8,27,35,31,13,30,1,2,49,44,145,-69,15.43,5.29,1.39,2.19,0.632,0.55,1.55,0.354,0.87,1.06,0.818,0.26,0.87,1.13,1,0.42,0.97,0.03,0.06,1.58,1.42,4.68,-2.23,
E2023_P005985_MCO,E2023,P005985,JAMES,MIKE,MCO,39,39,1235.2,700,145,310,87,234,149,193,19,140,159,198,46,81,2,20,72,182,758,109,31.67,17.95,3.72,7.95,0.468,2.23,6,0.372,3.82,4.95,0.772,0.49,3.59,4.08,5.08,1.18,2.08,0.05,0.51,1.85,4.67,19.44,2.79,
E2023_P010568_PAM,E2023,P010568,JONES,CHRIS,PAM,33,32,851.2,418,105,220,51,112,55,68,6,64,70,139,41,57,1,17,46,78,438,-42,25.8,12.67,3.18,6.67,0.477,1.55,3.39,0.455,1.67,2.06,0.809,0.18,1.94,2.12,4.21,1.24,1.73,0.03,0.52,1.39,2.36,13.27,-1.27,
E2023_P011981_IST,E2023,P011981,JONES,TYRIQUE,IST,34,8,596.2,246,104,164,0,0,38,57,67,80,147,33,27,29,13,11,90,66,323,-20,17.54,7.24,3.06,4.82,0.634,0,0,0,1.12,1.68,0.667,1.97,2.35,4.32,0.97,0.79,0.85,0.38,0.32,2.65,1.94,9.5,-0.59,
E2023_P004863_PAM,E2023,P004863,JOVIC,STEFAN,PAM,27,4,458,133,43,66,10,33,17,28,9,43,52,77,25,31,1,4,45,39,190,103,16.96,4.93,1.59,2.44,0.652,0.37,1.22,0.303,0.63,1.04,0.607,0.33,1.59,1.93,2.85,0.93,1.15,0.04,0.15,1.67,1.44,7.04,3.81,
E2023_P011209_PAN,E2023,P011209,KALAITZAKIS,PANAGIOTIS,PAN,30,0,178.2,63,20,29,5,20,8,8,8,18,26,7,7,5,1,0,24,11,62,23,5.94,2.1,0.67,0.97,0.69,0.17,0.67,0.25,0.27,0.27,1,0.27,0.6,0.87,0.23,0.23,0.17,0.03,0,0.8,0.37,2.07,0.77,
E2023_P004866_BAR,E2023,P004866,KALINIC,NIKOLA,BAR,39,38,958.6,286,56,124,52,128,18,31,34,113,147,92,31,52,3,10,68,52,324,156,24.58,7.33,1.44,3.18,0.452,1.33,3.28,0.406,0.46,0.79,0.581,0.87,2.9,3.77,2.36,0.79,1.33,0.08,0.26,1.74,1.33,8.31,4,
E2023_P006435_BAR,E2023,P006435,LAPROVITTOLA,NICOLAS,BAR,33,26,749.6,405,62,111,76,196,53,68,19,48,67,157,15,75,0,10,74,91,392,105,22.72,12.27,1.88,3.36,0.559,2.3,5.94,0.388,1.61,2.06,0.779,0.58,1.45,2.03,4.76,0.45,2.27,0,0.3,2.24,2.76,11.88,3.18,
E2023_P010392_OLY,E2023,P010392,LARENTZAKIS,GIANNOULIS,OLY,37,0,485.1,190,23,61,34,106,42,52,7,30,37,54,21,36,2,3,64,60,141,53,13.11,5.14,0.62,1.65,0.377,0.92,2.86,0.321,1.14,1.41,0.808,0.19,0.81,1,1.46,0.57,0.97,0.05,0.08,1.73,1.62,3.81,1.43,
E2023_P007200_IST,E2023,P007200,LARKIN,SHANE,IST,35,33,1107.6,587,97,177,88,225,129,142,6,93,99,177,40,68,2,9,49,149,698,-38,31.65,16.77,2.77,5.06,0.548,2.51,6.43,0.391,3.69,4.06,0.908,0.17,2.66,2.83,5.06,1.14,1.94,0.06,0.26,1.4,4.26,19.94,-1.09,
